TripID,TripDate,State,RouteName,VehicleType,Ridership
TRIP-12529,2024-02-22,California,Route 1,Mini,31
TRIP-31933,2024-02-26,New York,Route 5,Standard,54
TRIP-18104,2023-06-20,California,Route 1,Standard,46
TRIP-27203,2024-05-24,Texas,Route 4,Mini,8
TRIP-31685,2022-03-27,Florida,Route 7,Mini,17
TRIP-16922,2025-01-22,Texas,Route 3,HellCat,28
TRIP-18907,2025-08-27,New York,Route 6,Volt,43
TRIP-10660,2022-10-20,Florida,Route 7,Mini,28
TRIP-31443,2025-04-26,California,Route 1,HellCat,34
TRIP-18744,2023-10-07,Florida,Route 7,Mini,16
TRIP-11118,2022-02-16,Colorado,Route 9,HellCat,83
TRIP-25209,2025-10-16,Florida,Route 7,Volt,43
TRIP-11287,2024-02-12,Maryland,Route 8,Standard,69
TRIP-28332,2022-06-11,Florida,Route 7,Mini,8
TRIP-16204,2023-01-11,California,Route 2,Standard,70
TRIP-30327,2025-03-09,Florida,Route 7,Volt,41
TRIP-27554,2025-06-06,Texas,Route 3,Standard,33
TRIP-17358,2022-11-10,Colorado,Route 9,Volt,59
TRIP-12316,2022-02-12,California,Route 1,Standard,37
TRIP-11417,2024-12-03,New York,Route 5,Standard,42
TRIP-34932,2024-07-20,New York,Route 5,HellCat,23
TRIP-33588,2023-04-19,Florida,Route 7,Mini,14
TRIP-20783,2022-08-13,New York,Route 6,HellCat,5
TRIP-10007,2022-02-17,Texas,Route 3,Mini,29
TRIP-26668,2023-08-15,California,Route 1,Standard,44
TRIP-10994,2022-06-04,Texas,Route 3,Mini,12
TRIP-26839,2024-05-31,Texas,Route 3,Volt,64
TRIP-14292,2025-09-16,Texas,Route 3,Mini,9
TRIP-31571,2023-05-04,Florida,Route 7,HellCat,40
TRIP-24338,2025-12-08,Texas,Route 3,Standard,36
TRIP-28245,2023-07-13,New York,Route 5,HellCat,66
TRIP-12409,2022-02-03,New York,Route 5,Volt,47
TRIP-10296,2022-12-09,California,Route 1,Standard,19
TRIP-11864,2025-03-15,New York,Route 6,HellCat,18
TRIP-11912,2024-10-23,Texas,Route 4,Mini,16
TRIP-26188,2023-01-03,Maryland,Route 8,Standard,35
TRIP-17548,2023-03-17,Texas,Route 3,Mini,20
TRIP-17942,2024-09-16,Texas,Route 3,Standard,25
TRIP-26872,2025-10-19,Texas,Route 3,Standard,38
TRIP-11145,2025-08-29,California,Route 2,Mini,23
TRIP-27191,2022-06-18,California,Route 1,Standard,45
TRIP-15789,2022-10-23,California,Route 2,Mini,11
TRIP-28107,2022-06-27,New York,Route 6,Volt,63
TRIP-34875,2024-05-19,Maryland,Route 8,Standard,40
TRIP-23021,2022-06-20,Texas,Route 3,Mini,19
TRIP-29365,2022-01-31,New York,Route 5,Mini,30
TRIP-31294,2024-09-19,California,Route 1,Standard,47
TRIP-26479,2022-06-25,Maryland,Route 8,Standard,19
TRIP-25769,2025-02-14,California,Route 1,Standard,68
TRIP-26248,2022-11-16,California,Route 1,HellCat,76
TRIP-13612,2025-04-11,New York,Route 6,Volt,49
TRIP-29897,2023-03-06,Texas,Route 3,Mini,15
TRIP-33112,2022-05-23,Colorado,Route 9,HellCat,54
TRIP-30972,2022-12-08,Texas,Route 3,Mini,22
TRIP-25215,2022-08-16,Texas,Route 4,Volt,11
TRIP-22420,2023-04-20,Colorado,Route 9,Mini,15
TRIP-20027,2024-08-17,Florida,Route 7,Mini,4
TRIP-28033,2022-08-18,Maryland,Route 8,HellCat,64
TRIP-19855,2025-05-14,California,Route 2,Volt,66
TRIP-34767,2025-12-17,Texas,Route 4,Standard,48
TRIP-26794,2022-04-28,Maryland,Route 8,Mini,23
TRIP-32442,2024-07-30,Texas,Route 3,HellCat,57
TRIP-23847,2025-01-03,New York,Route 5,HellCat,75
TRIP-24044,2022-04-14,New York,Route 5,HellCat,76
TRIP-23795,2024-10-21,Florida,Route 7,Mini,15
TRIP-30071,2025-07-07,California,Route 2,HellCat,59
TRIP-18381,2025-06-06,California,Route 1,HellCat,68
TRIP-24653,2023-05-09,Florida,Route 7,Mini,14
TRIP-10477,2025-09-07,New York,Route 5,HellCat,56
TRIP-28531,2025-02-06,New York,Route 6,Standard,54
TRIP-33617,2024-01-14,Texas,Route 3,Standard,30
TRIP-14190,2024-11-21,Texas,Route 3,Mini,24
TRIP-24734,2023-10-02,California,Route 2,HellCat,93
TRIP-32875,2022-08-27,California,Route 1,Standard,18
TRIP-14350,2023-11-07,New York,Route 5,Volt,85
TRIP-24396,2024-02-24,Maryland,Route 8,Standard,29
TRIP-18834,2024-11-22,Maryland,Route 8,Standard,36
TRIP-25720,2025-08-11,California,Route 1,Standard,65
TRIP-22654,2025-07-02,New York,Route 6,HellCat,75
TRIP-17630,2024-08-13,New York,Route 6,Standard,27
TRIP-31502,2022-03-05,Texas,Route 3,Mini,13
TRIP-10658,2023-12-31,Texas,Route 3,Volt,8
TRIP-12723,2022-09-06,Florida,Route 7,HellCat,50
TRIP-11793,2022-09-25,New York,Route 5,Standard,16
TRIP-32771,2025-08-10,California,Route 1,HellCat,43
TRIP-33091,2023-10-06,Florida,Route 7,HellCat,53
TRIP-15430,2025-05-13,California,Route 2,HellCat,54
TRIP-27856,2025-06-04,Texas,Route 3,Standard,38
TRIP-10493,2025-09-14,Texas,Route 3,Standard,21
TRIP-22459,2025-04-09,Colorado,Route 9,Volt,60
TRIP-14253,2024-11-13,Florida,Route 7,Standard,48
TRIP-29364,2022-01-01,New York,Route 5,Volt,49
TRIP-24059,2023-10-09,California,Route 2,HellCat,78
TRIP-11463,2025-11-29,California,Route 1,Standard,26
TRIP-29609,2024-07-28,Texas,Route 3,HellCat,11
TRIP-30659,2025-09-21,Texas,Route 3,Mini,11
TRIP-25189,2024-02-19,Maryland,Route 8,Volt,67
TRIP-14008,2025-05-16,Maryland,Route 8,HellCat,55
TRIP-21368,2025-06-16,Florida,Route 7,HellCat,59
TRIP-31245,2024-11-26,California,Route 1,Volt,74
TRIP-12287,2023-01-06,California,Route 1,HellCat,76
TRIP-33637,2023-11-24,Texas,Route 3,Mini,12
TRIP-25350,2023-05-09,California,Route 1,Standard,49
TRIP-21982,2022-11-28,New York,Route 6,Standard,32
TRIP-19157,2024-12-01,New York,Route 5,HellCat,37
TRIP-10444,2023-11-21,Maryland,Route 8,Mini,29
TRIP-20268,2025-03-30,Florida,Route 7,Standard,26
TRIP-22414,2023-06-21,California,Route 1,HellCat,79
TRIP-18630,2022-06-26,Texas,Route 4,Mini,13
TRIP-10672,2022-11-20,New York,Route 6,HellCat,46
TRIP-28986,2023-02-07,Colorado,Route 9,HellCat,64
TRIP-23902,2025-08-23,Texas,Route 4,Mini,12
TRIP-26031,2023-10-08,Maryland,Route 8,Mini,23
TRIP-31236,2025-12-02,Florida,Route 7,Mini,22
TRIP-15740,2023-12-28,New York,Route 6,Standard,56
TRIP-11494,2024-10-30,California,Route 2,Standard,39
TRIP-32723,2023-12-18,California,Route 1,Mini,16
TRIP-15261,2022-01-04,Colorado,Route 9,Volt,39
TRIP-33965,2023-12-12,New York,Route 6,Volt,65
TRIP-21744,2025-08-29,Texas,Route 3,HellCat,42
TRIP-13751,2022-02-13,California,Route 1,HellCat,59
TRIP-25609,2023-12-27,New York,Route 5,Volt,70
TRIP-10756,2023-02-24,Colorado,Route 9,Standard,30
TRIP-25634,2025-09-08,Texas,Route 3,HellCat,72
TRIP-20880,2023-12-14,California,Route 1,Volt,34
TRIP-23378,2025-12-11,California,Route 2,HellCat,71
TRIP-12083,2022-09-04,New York,Route 6,Mini,15
TRIP-28661,2025-05-02,Maryland,Route 8,Mini,21
TRIP-33660,2023-03-31,California,Route 2,Standard,37
TRIP-33610,2024-06-18,Texas,Route 4,HellCat,36
TRIP-27161,2022-02-02,New York,Route 5,HellCat,77
TRIP-26827,2023-01-15,California,Route 1,HellCat,49
TRIP-22703,2024-11-05,California,Route 1,HellCat,89
TRIP-11374,2023-03-15,Maryland,Route 8,Standard,44
TRIP-30264,2025-01-21,Florida,Route 7,Standard,31
TRIP-24150,2022-07-30,Florida,Route 7,Standard,26
TRIP-19696,2022-02-01,Maryland,Route 8,Mini,23
TRIP-24181,2023-01-11,California,Route 1,Mini,24
TRIP-24067,2023-03-27,New York,Route 5,HellCat,93
TRIP-26098,2025-04-05,Florida,Route 7,Mini,14
TRIP-31256,2022-11-07,Florida,Route 7,HellCat,87
TRIP-16572,2023-02-07,New York,Route 5,Mini,31
TRIP-29399,2022-02-19,Texas,Route 4,Standard,25
TRIP-10537,2025-05-15,Maryland,Route 8,HellCat,35
TRIP-22700,2025-08-21,Texas,Route 4,Volt,31
TRIP-18904,2022-07-24,New York,Route 6,HellCat,61
TRIP-34509,2024-03-15,California,Route 2,Standard,18
TRIP-31712,2025-07-03,Texas,Route 3,Mini,15
TRIP-16144,2022-09-30,California,Route 1,Standard,44
TRIP-10646,2025-12-03,Maryland,Route 8,Standard,20
TRIP-31795,2025-10-22,California,Route 1,HellCat,57
TRIP-27257,2023-01-24,New York,Route 6,Standard,41
TRIP-22482,2023-02-22,Texas,Route 4,Mini,12
TRIP-12186,2025-10-23,Maryland,Route 8,HellCat,90
TRIP-13109,2024-02-28,Texas,Route 4,Mini,24
TRIP-33829,2022-05-20,Maryland,Route 8,HellCat,90
TRIP-34347,2024-09-15,California,Route 1,Volt,31
TRIP-33323,2025-03-16,Maryland,Route 8,Standard,19
TRIP-16747,2025-06-01,Texas,Route 3,Mini,5
TRIP-20742,2025-07-30,Texas,Route 3,Mini,15
TRIP-19624,2025-03-09,California,Route 1,Standard,4
TRIP-31640,2025-07-24,Colorado,Route 9,Volt,70
TRIP-11884,2022-03-14,Texas,Route 3,Mini,27
TRIP-10242,2023-12-13,Florida,Route 7,Standard,41
TRIP-30838,2023-02-27,New York,Route 6,Standard,50
TRIP-28632,2024-01-06,New York,Route 6,Volt,0
TRIP-18524,2024-02-25,Colorado,Route 9,HellCat,45
TRIP-13030,2025-12-05,Colorado,Route 9,Volt,67
TRIP-12102,2025-01-31,California,Route 1,Volt,46
TRIP-32555,2024-10-18,California,Route 1,HellCat,88
TRIP-27995,2025-05-15,New York,Route 5,HellCat,58
TRIP-17145,2025-07-09,New York,Route 5,Standard,59
TRIP-13891,2024-03-13,Maryland,Route 8,Standard,31
TRIP-25314,2025-11-17,Colorado,Route 9,Standard,49
TRIP-16030,2023-01-23,Florida,Route 7,Standard,46
TRIP-11995,2025-07-28,California,Route 2,Mini,29
TRIP-21144,2023-06-05,Maryland,Route 8,HellCat,45
TRIP-25213,2024-06-02,Florida,Route 7,Mini,9
TRIP-33406,2025-09-10,Texas,Route 4,Mini,26
TRIP-15403,2023-03-21,Texas,Route 3,HellCat,44
TRIP-20786,2024-10-16,New York,Route 5,HellCat,24
TRIP-33695,2022-12-25,California,Route 1,Standard,38
TRIP-15292,2022-07-21,Texas,Route 4,Mini,19
TRIP-18051,2025-06-12,California,Route 2,Mini,16
TRIP-34667,2024-02-11,Maryland,Route 8,Standard,28
TRIP-30865,2022-08-17,Texas,Route 4,HellCat,64
TRIP-18090,2024-06-24,New York,Route 5,HellCat,64
TRIP-25239,2022-04-16,New York,Route 5,Standard,29
TRIP-18047,2022-06-03,Texas,Route 4,Mini,22
TRIP-14925,2022-08-07,Texas,Route 3,Mini,22
TRIP-14975,2022-05-12,Texas,Route 3,Mini,28
TRIP-29000,2025-01-25,Colorado,Route 9,Standard,30
TRIP-34646,2023-07-06,Texas,Route 4,Mini,22
TRIP-28319,2022-05-05,California,Route 2,Mini,19
TRIP-30455,2023-05-05,California,Route 1,Mini,32
TRIP-19422,2023-02-01,Florida,Route 7,Standard,34
TRIP-20639,2023-09-29,Colorado,Route 9,Mini,26
TRIP-12978,2024-04-13,Texas,Route 4,Mini,17
TRIP-13573,2024-11-29,Maryland,Route 8,HellCat,88
TRIP-25390,2023-06-15,Florida,Route 7,Mini,18
TRIP-33973,2025-04-01,Texas,Route 3,Mini,27
TRIP-31941,2022-05-08,California,Route 1,HellCat,31
TRIP-11115,2024-07-25,Florida,Route 7,Standard,7
TRIP-23015,2022-12-30,California,Route 1,HellCat,71
TRIP-26107,2023-07-25,California,Route 1,Volt,34
TRIP-23785,2023-02-19,Maryland,Route 8,Volt,34
TRIP-13466,2024-03-11,New York,Route 5,HellCat,97
TRIP-15145,2025-12-13,California,Route 2,Standard,9
TRIP-25027,2024-07-17,Florida,Route 7,Volt,53
TRIP-12949,2022-03-12,New York,Route 6,HellCat,42
TRIP-22531,2022-02-13,New York,Route 5,Volt,41
TRIP-28943,2025-12-17,California,Route 1,Volt,54
TRIP-26274,2025-04-12,Texas,Route 4,Mini,13
TRIP-23747,2022-06-22,New York,Route 5,HellCat,94
TRIP-29668,2023-05-24,Texas,Route 3,Mini,11
TRIP-17388,2023-11-23,New York,Route 5,HellCat,85
TRIP-29417,2025-12-14,Florida,Route 7,HellCat,40
TRIP-23262,2024-09-08,California,Route 1,HellCat,27
TRIP-27142,2025-09-27,Colorado,Route 9,HellCat,39
TRIP-15008,2025-07-06,New York,Route 6,HellCat,73
TRIP-24739,2023-09-02,Texas,Route 4,Mini,14
TRIP-18232,2024-12-15,California,Route 2,Standard,35
TRIP-28904,2024-09-18,California,Route 1,HellCat,64
TRIP-12538,2024-09-05,California,Route 1,Standard,37
TRIP-27780,2022-06-29,California,Route 1,Standard,65
TRIP-15383,2023-01-29,Texas,Route 3,Mini,19
TRIP-31772,2022-01-21,Texas,Route 4,HellCat,70
TRIP-17624,2022-08-25,Maryland,Route 8,Mini,11
TRIP-19027,2025-12-28,California,Route 1,Volt,33
TRIP-24481,2022-01-01,Texas,Route 3,Mini,14
TRIP-17025,2022-07-12,California,Route 1,HellCat,48
TRIP-26650,2022-02-20,California,Route 1,Standard,0
TRIP-26041,2024-03-11,New York,Route 5,Mini,16
TRIP-10799,2022-09-02,Texas,Route 4,HellCat,60
TRIP-28884,2024-01-06,Maryland,Route 8,Standard,15
TRIP-10427,2025-10-27,New York,Route 6,Volt,31
TRIP-34097,2024-11-13,Texas,Route 3,Volt,45
TRIP-26166,2023-09-07,California,Route 2,Mini,22
TRIP-31410,2023-08-26,Florida,Route 7,Mini,10
TRIP-24548,2024-02-23,Colorado,Route 9,Mini,16
TRIP-26819,2022-11-03,Texas,Route 4,Standard,32
TRIP-27012,2023-11-21,New York,Route 5,Standard,37
TRIP-20730,2024-10-24,Colorado,Route 9,Standard,39
TRIP-24184,2024-09-22,New York,Route 6,Volt,32
TRIP-30486,2024-11-20,Florida,Route 7,Volt,28
TRIP-30090,2024-05-29,Texas,Route 3,Mini,18
TRIP-28789,2022-10-08,California,Route 2,Mini,11
TRIP-30388,2022-11-18,California,Route 1,Volt,52
TRIP-22993,2023-10-10,New York,Route 6,Standard,28
TRIP-34189,2023-08-29,Texas,Route 3,Volt,26
TRIP-21498,2024-08-02,Texas,Route 3,Mini,15
TRIP-17634,2025-06-26,Maryland,Route 8,HellCat,58
TRIP-23607,2025-07-19,Colorado,Route 9,Standard,19
TRIP-13131,2024-09-01,Maryland,Route 8,Mini,10
TRIP-20118,2023-08-20,Texas,Route 3,Standard,21
TRIP-10232,2024-05-31,Texas,Route 3,Mini,13
TRIP-13037,2023-02-21,New York,Route 6,Standard,40
TRIP-19891,2022-04-14,New York,Route 5,Standard,41
TRIP-24992,2024-07-08,New York,Route 5,HellCat,51
TRIP-29272,2022-05-13,New York,Route 5,HellCat,25
TRIP-17825,2024-01-06,California,Route 1,Mini,20
TRIP-27430,2023-05-23,Texas,Route 4,HellCat,47
TRIP-25453,2024-01-15,Maryland,Route 8,Volt,52
TRIP-31958,2025-08-14,Maryland,Route 8,Standard,51
TRIP-17423,2024-09-22,California,Route 2,Standard,20
TRIP-32314,2025-10-06,Maryland,Route 8,Standard,65
TRIP-10716,2023-05-18,Texas,Route 3,Mini,15
TRIP-26161,2025-07-25,Texas,Route 3,Standard,41
TRIP-25263,2022-02-21,California,Route 1,Standard,31
TRIP-25516,2024-07-31,California,Route 2,Mini,28
TRIP-34452,2023-08-05,New York,Route 6,HellCat,46
TRIP-34396,2023-03-31,New York,Route 6,HellCat,92
TRIP-15369,2024-12-14,Colorado,Route 9,Mini,10
TRIP-30779,2025-01-13,California,Route 2,HellCat,60
TRIP-30390,2025-05-06,Florida,Route 7,Standard,25
TRIP-34408,2024-08-15,California,Route 1,Standard,59
TRIP-32029,2023-02-08,Florida,Route 7,Standard,20
TRIP-22669,2022-08-01,California,Route 1,Standard,45
TRIP-33123,2024-08-21,California,Route 1,HellCat,86
TRIP-25014,2024-12-19,Texas,Route 3,HellCat,99
TRIP-13157,2023-02-26,Texas,Route 3,Standard,9
TRIP-16884,2022-02-14,California,Route 1,Volt,55
TRIP-32678,2022-01-24,Colorado,Route 9,HellCat,89
TRIP-22288,2022-05-21,New York,Route 5,Standard,32
TRIP-17342,2022-04-08,New York,Route 6,Standard,70
TRIP-34923,2022-03-08,Texas,Route 3,Standard,58
TRIP-31832,2022-04-28,California,Route 1,HellCat,34
TRIP-26536,2022-06-03,Texas,Route 4,Mini,25
TRIP-23187,2023-09-10,Texas,Route 3,Standard,33
TRIP-17902,2025-06-17,California,Route 1,Mini,19
TRIP-19329,2023-03-29,New York,Route 5,HellCat,89
TRIP-16739,2025-03-24,Florida,Route 7,Mini,13
TRIP-22447,2023-08-07,Maryland,Route 8,Mini,21
TRIP-32291,2025-12-29,New York,Route 6,Mini,18
TRIP-18216,2024-04-30,Texas,Route 4,Volt,45
TRIP-20051,2022-07-29,New York,Route 5,Standard,28
TRIP-26960,2022-02-13,New York,Route 5,HellCat,46
TRIP-13883,2023-10-23,California,Route 1,HellCat,46
TRIP-14412,2023-03-04,Maryland,Route 8,Standard,21
TRIP-12314,2022-05-09,New York,Route 6,Volt,30
TRIP-22834,2025-09-26,New York,Route 5,HellCat,68
TRIP-20315,2024-10-29,Texas,Route 3,Standard,48
TRIP-32204,2024-11-09,Colorado,Route 9,Standard,13
TRIP-12018,2024-05-26,California,Route 1,Standard,35
TRIP-17412,2024-03-05,Texas,Route 3,Mini,21
TRIP-25337,2024-03-09,California,Route 1,Volt,43
TRIP-32551,2023-11-27,New York,Route 6,Mini,9
TRIP-26887,2024-08-09,California,Route 2,Standard,48
TRIP-14833,2025-11-17,Texas,Route 3,Mini,19
TRIP-28576,2022-02-14,Colorado,Route 9,Mini,11
TRIP-16673,2023-05-11,Florida,Route 7,Standard,38
TRIP-25788,2023-05-15,California,Route 1,Mini,27
TRIP-32369,2024-07-22,California,Route 1,Standard,40
TRIP-23418,2024-11-26,New York,Route 6,Standard,57
TRIP-19450,2023-11-19,Florida,Route 7,Standard,11
TRIP-33034,2025-06-02,Colorado,Route 9,Volt,23
TRIP-13424,2023-10-20,New York,Route 6,Standard,58
TRIP-19089,2024-04-12,California,Route 1,Standard,41
TRIP-32012,2022-01-18,Maryland,Route 8,Standard,42
TRIP-23370,2022-11-23,Florida,Route 7,Mini,10
TRIP-24598,2024-08-14,New York,Route 6,HellCat,78
TRIP-22318,2022-11-24,Florida,Route 7,Mini,20
TRIP-34565,2023-12-28,Texas,Route 3,Mini,15
TRIP-33689,2022-09-04,California,Route 1,HellCat,48
TRIP-14320,2023-02-21,New York,Route 6,Standard,59
TRIP-19617,2022-11-12,Texas,Route 4,Standard,12
TRIP-26941,2022-05-05,Colorado,Route 9,Volt,46
TRIP-34662,2025-08-31,New York,Route 5,Mini,18
TRIP-14080,2025-07-23,Maryland,Route 8,Standard,48
TRIP-25718,2024-04-12,Texas,Route 3,Mini,12
TRIP-21640,2024-12-22,California,Route 1,Standard,12
TRIP-14962,2023-07-01,California,Route 2,Mini,15
TRIP-28486,2024-07-13,New York,Route 6,Volt,41
TRIP-30433,2025-03-06,California,Route 2,Mini,0
TRIP-18209,2025-07-08,Colorado,Route 9,Standard,22
TRIP-10797,2025-09-20,Texas,Route 3,Mini,11
TRIP-15467,2024-08-15,New York,Route 6,Mini,16
TRIP-11883,2025-05-20,New York,Route 5,Volt,37
TRIP-31291,2022-11-01,Texas,Route 3,Mini,19
TRIP-30440,2022-05-19,Maryland,Route 8,Mini,27
TRIP-12372,2023-04-23,California,Route 2,Standard,26
TRIP-18011,2024-04-25,California,Route 1,Standard,25
TRIP-11198,2023-06-21,California,Route 1,HellCat,59
TRIP-27645,2022-08-19,Texas,Route 3,Mini,20
TRIP-12793,2024-11-05,New York,Route 6,Standard,70
TRIP-24947,2025-09-20,New York,Route 5,Standard,14
TRIP-16167,2024-02-06,California,Route 1,HellCat,61
TRIP-14094,2022-05-10,New York,Route 5,HellCat,51
TRIP-26689,2025-01-05,California,Route 1,HellCat,62
TRIP-10480,2025-04-06,Colorado,Route 9,Standard,25
TRIP-17126,2025-04-04,Colorado,Route 9,Standard,29
TRIP-21627,2025-08-11,New York,Route 6,Standard,48
TRIP-30408,2022-06-26,Texas,Route 3,Mini,10
TRIP-30110,2025-03-19,Texas,Route 3,Mini,7
TRIP-23765,2023-09-04,California,Route 2,Standard,70
TRIP-18261,2022-10-24,California,Route 2,Standard,44
TRIP-16939,2022-01-22,New York,Route 6,Mini,16
TRIP-27897,2025-01-26,California,Route 1,HellCat,45
TRIP-11331,2023-11-15,California,Route 1,Volt,64
TRIP-27165,2022-03-24,Florida,Route 7,Volt,64
TRIP-30892,2025-06-12,Maryland,Route 8,Standard,38
TRIP-13305,2023-03-12,California,Route 1,Standard,34
TRIP-14355,2025-06-06,Texas,Route 4,Mini,10
TRIP-13104,2025-02-19,New York,Route 6,HellCat,67
TRIP-31476,2022-02-20,Texas,Route 3,Standard,12
TRIP-32286,2025-01-24,Texas,Route 3,HellCat,53
TRIP-34353,2022-09-27,Texas,Route 4,Standard,37
TRIP-31193,2025-03-21,California,Route 1,HellCat,69
TRIP-31298,2022-11-14,California,Route 1,Standard,41
TRIP-11420,2023-12-10,New York,Route 5,Standard,16
TRIP-15205,2024-01-31,California,Route 2,Standard,49
TRIP-30625,2023-02-20,Maryland,Route 8,HellCat,78
TRIP-11234,2024-08-07,Colorado,Route 9,Volt,34
TRIP-27406,2022-05-13,California,Route 2,Standard,34
TRIP-11709,2022-08-27,California,Route 2,Volt,35
TRIP-19255,2024-09-25,California,Route 1,HellCat,50
TRIP-10430,2022-12-03,Florida,Route 7,Standard,25
TRIP-27362,2023-07-12,Texas,Route 4,Standard,13
TRIP-26272,2025-01-27,Texas,Route 3,Mini,13
TRIP-12328,2025-12-16,Maryland,Route 8,HellCat,87
TRIP-10227,2025-01-19,Colorado,Route 9,Standard,25
TRIP-29509,2024-06-19,California,Route 1,Standard,56
TRIP-32842,2024-01-22,Colorado,Route 9,Standard,41
TRIP-10577,2023-09-19,Colorado,Route 9,Standard,29
TRIP-14233,2023-11-19,California,Route 1,Volt,25
TRIP-30802,2022-10-31,Texas,Route 3,Mini,31
TRIP-10684,2022-08-31,Texas,Route 4,Mini,13
TRIP-16818,2022-11-12,Texas,Route 3,Standard,27
TRIP-17750,2022-09-30,Texas,Route 3,Standard,20
TRIP-15220,2022-06-30,New York,Route 5,Standard,7
TRIP-33254,2022-11-03,New York,Route 6,Standard,57
TRIP-13785,2024-10-12,California,Route 2,Standard,8
TRIP-25131,2024-03-17,Texas,Route 3,Volt,41
TRIP-15794,2025-12-28,Florida,Route 7,Volt,22
TRIP-18953,2025-09-19,New York,Route 5,HellCat,95
TRIP-28038,2025-04-17,Colorado,Route 9,HellCat,52
TRIP-18751,2025-05-23,California,Route 2,HellCat,79
TRIP-18988,2022-12-17,New York,Route 5,Standard,20
TRIP-10832,2023-12-12,New York,Route 6,HellCat,105
TRIP-31358,2022-12-13,California,Route 2,Mini,20
TRIP-20780,2023-09-15,Texas,Route 3,Mini,23
TRIP-10437,2025-05-17,New York,Route 6,HellCat,40
TRIP-16973,2023-09-12,California,Route 1,Standard,60
TRIP-14182,2025-09-20,California,Route 1,Standard,13
TRIP-18494,2022-08-17,Maryland,Route 8,Volt,48
TRIP-33424,2023-04-16,Texas,Route 4,Standard,15
TRIP-31167,2023-10-04,Texas,Route 3,Mini,17
TRIP-16037,2022-09-06,California,Route 1,Volt,63
TRIP-16431,2023-08-22,New York,Route 6,Standard,70
TRIP-18625,2023-11-11,New York,Route 5,HellCat,64
TRIP-27991,2024-05-04,California,Route 2,HellCat,59
TRIP-12758,2023-01-17,California,Route 1,HellCat,63
TRIP-23880,2023-09-12,Maryland,Route 8,Standard,4
TRIP-31407,2023-12-11,Colorado,Route 9,Standard,44
TRIP-23098,2022-05-24,California,Route 1,HellCat,68
TRIP-11654,2022-08-06,California,Route 1,Mini,5
TRIP-11292,2024-08-20,Florida,Route 7,Mini,10
TRIP-33566,2023-07-02,California,Route 1,HellCat,43
TRIP-17855,2023-09-08,Texas,Route 3,HellCat,64
TRIP-33147,2022-08-12,California,Route 2,HellCat,49
TRIP-10591,2022-07-02,Texas,Route 4,Mini,13
TRIP-30687,2023-04-21,New York,Route 5,Standard,34
TRIP-32674,2022-11-17,New York,Route 5,HellCat,64
TRIP-15137,2023-04-27,California,Route 2,HellCat,82
TRIP-20584,2023-01-04,Colorado,Route 9,HellCat,56
TRIP-20413,2022-02-13,New York,Route 6,HellCat,45
TRIP-11340,2024-07-14,Texas,Route 3,Mini,6
TRIP-24505,2025-11-16,New York,Route 6,HellCat,32
TRIP-25211,2025-02-03,California,Route 1,Standard,49
TRIP-20715,2024-01-09,Colorado,Route 9,Standard,45
TRIP-19470,2024-10-05,California,Route 2,HellCat,37
TRIP-22008,2025-09-17,Texas,Route 3,Mini,21
TRIP-30685,2022-12-18,Texas,Route 4,Standard,2
TRIP-28248,2022-07-19,Maryland,Route 8,Standard,55
TRIP-32505,2022-08-25,California,Route 2,HellCat,56
TRIP-23248,2025-11-20,Florida,Route 7,Standard,18
TRIP-25081,2022-01-22,Texas,Route 3,HellCat,31
TRIP-15697,2024-08-03,New York,Route 6,HellCat,16
TRIP-28460,2023-04-27,Texas,Route 3,Mini,18
TRIP-14979,2022-02-21,California,Route 1,Standard,53
TRIP-14888,2025-09-25,California,Route 1,Volt,51
TRIP-11473,2022-08-29,New York,Route 6,Standard,38
TRIP-31507,2025-08-31,Maryland,Route 8,Standard,42
TRIP-12847,2025-02-21,Florida,Route 7,Mini,22
TRIP-18370,2022-09-24,Texas,Route 3,HellCat,40
TRIP-24764,2025-01-13,California,Route 1,HellCat,53
TRIP-34481,2023-07-26,New York,Route 6,HellCat,34
TRIP-32537,2023-06-25,New York,Route 6,HellCat,43
TRIP-33864,2023-06-27,Texas,Route 3,Mini,15
TRIP-24123,2024-05-25,Texas,Route 3,Standard,13
TRIP-31322,2025-04-02,Colorado,Route 9,Mini,27
TRIP-18215,2023-09-30,New York,Route 6,Standard,39
